strategy,symbol,date,direction,score,result,rMult,entry,sl,tp,rr,w1_in_favor,w1_touching_ema,w1_candle_rejection,w1_pattern,d1_in_favor,d1_aoi,d1_touching_ema,d1_candle_rejection,d1_structure_rejection,d1_pattern,h4_in_favor,h4_ema_touch,h4_candle_rejection,h4_pattern
SAF_CHECKLIST,USDJPY,2020-12-22,SHORT,5,loss,-1.25,103.69100,103.89000,103.29300,2.00,1,0,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2020-12-22,LONG,5,win,2.11,0.70350,0.70021,0.71094,2.26,0,0,1,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-22,LONG,6,win,1.82,80.19800,79.92600,80.74200,2.00,0,1,1,1,1,0,1,0,0,0,1,0,0,0
SAF_CHECKLIST,USDCHF,2020-12-22,SHORT,5,win,1.81,0.88919,0.89189,0.88379,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2020-12-22,LONG,6,win,1.96,138.12300,136.96200,140.44500,2.00,0,0,0,0,1,0,1,1,1,0,1,1,0,0
SAF_CHECKLIST,EURAUD,2020-12-22,SHORT,6,win,1.93,1.61871,1.62560,1.60493,2.00,0,0,1,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2020-12-22,LONG,5,win,1.82,1.08249,1.07978,1.08791,2.00,0,1,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2020-12-22,LONG,5,win,1.85,126.23300,125.91000,126.87900,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-22,SHORT,6,loss,-1.05,1.18438,1.19456,1.16402,2.00,1,0,0,1,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2020-12-22,LONG,6,win,1.89,1.21734,1.21296,1.22610,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,AUDCHF,2020-12-22,LONG,5,win,1.85,0.66861,0.66527,0.67529,2.00,0,0,0,0,1,0,0,1,0,0,1,1,1,0
SAF_CHECKLIST,CHFJPY,2020-12-22,LONG,5,loss,-1.28,116.60000,116.42200,116.95600,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-22,LONG,6,win,2.73,1861.56800,1854.95500,1880.11800,2.81,1,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-22,LONG,5,loss,-1.07,0.91383,0.90695,0.92759,2.00,1,0,0,1,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2020-12-22,SHORT,5,loss,-1.23,103.66900,103.89000,103.22700,2.00,1,0,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2020-12-22,LONG,5,win,1.88,0.70438,0.70021,0.71272,2.00,0,0,1,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-22,LONG,5,timeout,-0.55,1.56890,1.54219,1.62232,2.00,1,0,0,0,1,0,0,0,0,1,1,1,0,0
SAF_CHECKLIST,EURCHF,2020-12-22,LONG,5,win,1.81,1.08241,1.07978,1.08767,2.00,0,1,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2020-12-22,SHORT,5,win,1.91,1.29020,1.29569,1.27922,2.00,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-22,SHORT,5,win,2.12,0.89008,0.89189,0.88575,2.39,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-22,LONG,5,loss,-1.14,0.91060,0.90695,0.91790,2.00,1,0,0,1,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-22,SHORT,7,loss,-1.08,1.18857,1.19456,1.17659,2.00,1,0,0,1,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2020-12-22,LONG,6,timeout,1.60,138.43100,136.96200,141.36900,2.00,0,0,0,0,1,0,1,1,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-22,LONG,6,win,1.95,1864.59800,1854.95500,1883.88400,2.00,1,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2020-12-22,LONG,5,win,1.86,126.06500,125.70400,126.78700,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-22,LONG,6,timeout,0.42,116.45900,114.66200,120.05300,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-22,LONG,7,win,1.75,80.34500,80.14400,80.74700,2.00,0,1,1,1,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2020-12-22,LONG,5,win,2.53,1.21605,1.21296,1.22436,2.69,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURAUD,2020-12-22,SHORT,5,win,1.95,1.61456,1.62560,1.59248,2.00,0,0,1,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPUSD,2020-12-22,LONG,5,win,1.97,1.33531,1.31875,1.36843,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-23,LONG,8,win,1.74,80.33700,80.14400,80.72300,2.00,0,1,1,1,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-23,SHORT,6,win,1.76,0.88981,0.89189,0.88565,2.00,1,0,0,0,1,1,0,1,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-23,LONG,6,win,1.95,1864.79500,1854.95500,1884.47500,2.00,1,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2020-12-23,LONG,5,win,1.94,0.70825,0.70021,0.72433,2.00,0,0,1,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURCAD,2020-12-23,LONG,5,timeout,-0.64,1.56932,1.54219,1.62358,2.00,1,0,0,0,1,0,0,0,0,1,1,1,0,0
SAF_CHECKLIST,EURJPY,2020-12-23,LONG,6,win,2.33,126.09100,125.91000,126.56300,2.61,0,0,0,0,1,1,0,0,1,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2020-12-23,LONG,5,win,1.92,1.21913,1.21296,1.23147,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-23,SHORT,7,loss,-1.05,1.19411,1.20522,1.17189,2.00,1,0,0,1,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-23,LONG,7,timeout,0.61,116.22000,114.66200,119.33600,2.00,1,0,0,0,1,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-23,LONG,7,loss,-1.05,0.90835,0.89818,0.92869,2.00,1,0,0,1,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2020-12-23,LONG,5,win,1.84,126.21900,125.91000,126.83700,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-23,LONG,7,timeout,0.49,116.46100,114.66200,120.05900,2.00,1,0,0,0,1,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-23,SHORT,6,timeout,0.17,1.20259,1.21530,1.17717,2.00,1,1,0,1,1,0,0,0,1,0,1,0,0,0
SAF_CHECKLIST,NZDUSD,2020-12-23,LONG,5,win,1.94,0.70869,0.70021,0.72565,2.00,0,0,1,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,AUDUSD,2020-12-23,LONG,5,win,1.96,0.75780,0.74617,0.78106,2.00,0,0,1,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,USDCHF,2020-12-23,SHORT,7,win,1.80,0.88941,0.89189,0.88445,2.00,1,0,0,0,1,1,0,1,0,0,1,1,1,0
SAF_CHECKLIST,XAUUSD,2020-12-23,LONG,6,win,1.97,1871.46500,1854.95500,1904.48500,2.00,1,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-23,LONG,7,win,1.88,80.54700,80.13900,81.36300,2.00,0,0,1,1,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2020-12-23,LONG,5,win,1.91,1.21842,1.21296,1.22934,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-23,LONG,5,timeout,-0.69,1.56684,1.54219,1.61614,2.00,1,0,0,0,1,0,0,0,0,1,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-23,SHORT,6,win,1.84,0.88872,0.89189,0.88238,2.00,1,0,0,0,1,1,0,1,0,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-23,LONG,7,win,1.89,80.59500,80.13900,81.50700,2.00,0,0,1,1,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-23,LONG,6,loss,-1.33,116.57300,116.42200,116.87500,2.00,1,0,0,0,1,1,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2020-12-23,LONG,5,win,1.68,1.08255,1.08101,1.08563,2.00,0,1,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2020-12-23,LONG,5,win,2.05,1.21804,1.21520,1.22436,2.23,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-23,LONG,5,timeout,-0.65,1.56570,1.54219,1.61272,2.00,1,0,0,0,1,0,0,0,0,1,1,1,0,0
SAF_CHECKLIST,EURJPY,2020-12-23,LONG,5,win,1.83,126.20100,125.91000,126.78300,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-23,LONG,7,win,1.97,1871.52500,1854.95500,1904.66500,2.00,1,0,0,0,1,0,1,0,1,0,1,1,1,0
SAF_CHECKLIST,GBPCHF,2020-12-23,SHORT,7,loss,-1.07,1.19805,1.20522,1.18371,2.00,1,0,0,1,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2020-12-24,LONG,5,win,1.94,0.75996,0.75165,0.77658,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-24,LONG,5,win,1.97,1876.22500,1856.93800,1914.79900,2.00,1,0,0,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-24,SHORT,7,timeout,0.59,1.20731,1.21530,1.19133,2.00,1,1,0,1,1,1,0,0,1,0,1,0,0,0
SAF_CHECKLIST,CADJPY,2020-12-24,LONG,7,win,1.92,80.74600,80.13900,81.96000,2.00,0,0,1,1,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2020-12-24,LONG,5,win,1.90,126.41300,125.93500,127.36900,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-24,LONG,6,win,1.89,0.89743,0.89284,0.90661,2.00,1,1,0,1,1,0,0,0,1,0,1,0,0,0
SAF_CHECKLIST,USDJPY,2020-12-24,SHORT,5,loss,-1.22,103.66000,103.89000,103.20000,2.00,1,0,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-24,SHORT,5,loss,-1.20,0.88855,0.89108,0.88349,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2020-12-24,LONG,5,win,1.81,1.08364,1.08101,1.08890,2.00,0,0,0,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,EURCAD,2020-12-24,LONG,6,timeout,-0.44,1.56541,1.54219,1.61185,2.00,1,0,0,0,1,1,0,0,0,1,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-24,LONG,7,timeout,-0.17,0.89988,0.89284,0.91396,2.00,1,0,0,1,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-24,LONG,5,loss,-1.36,116.29700,116.15900,116.77700,3.48,1,0,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2020-12-24,LONG,5,win,1.84,126.25200,125.93500,126.88600,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-24,LONG,6,timeout,-0.50,1.56444,1.54219,1.60894,2.00,1,0,0,0,1,1,0,0,0,1,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-24,LONG,6,win,1.98,1877.39800,1856.93800,1918.31800,2.00,1,0,0,0,1,0,0,1,0,0,1,1,1,0
SAF_CHECKLIST,CADJPY,2020-12-24,LONG,7,win,1.91,80.69400,80.13900,81.80400,2.00,0,0,1,1,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2020-12-24,SHORT,6,loss,-1.52,103.63800,103.73500,103.37100,2.75,1,0,0,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,GBPCHF,2020-12-24,SHORT,8,timeout,0.27,1.20606,1.21530,1.18758,2.00,1,1,0,1,1,1,0,0,1,0,1,0,1,0
SAF_CHECKLIST,USDCHF,2020-12-24,SHORT,5,win,1.86,0.89104,0.89463,0.88386,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2020-12-24,LONG,5,win,1.94,0.75964,0.75165,0.77562,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-24,LONG,6,timeout,-0.52,1.56434,1.54219,1.60864,2.00,1,0,0,0,1,1,0,0,0,1,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-24,LONG,7,timeout,-0.16,0.89978,0.89284,0.91366,2.00,1,0,0,1,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2020-12-24,LONG,5,win,1.93,0.75928,0.75165,0.77454,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-24,LONG,5,timeout,0.52,116.19500,114.66200,119.26100,2.00,1,0,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-24,SHORT,5,win,1.86,0.89113,0.89463,0.88413,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2020-12-24,LONG,5,win,1.84,126.24900,125.93500,126.87700,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-24,LONG,5,win,1.98,1879.12500,1856.93800,1923.49900,2.00,1,0,0,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-24,SHORT,7,timeout,0.29,1.20617,1.21530,1.18791,2.00,1,1,0,1,1,1,0,0,1,0,1,0,0,0
SAF_CHECKLIST,USDJPY,2020-12-24,SHORT,5,loss,-1.21,103.65500,103.89000,103.18500,2.00,1,0,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-24,LONG,7,win,1.91,80.68800,80.13900,81.78600,2.00,0,0,1,1,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-28,SHORT,6,win,1.84,0.89154,0.89463,0.88536,2.00,1,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2020-12-28,LONG,5,timeout,0.96,139.90100,137.99500,143.71300,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2020-12-28,SHORT,6,loss,-1.64,103.68900,103.76700,103.53300,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-28,LONG,6,loss,-1.09,1.56632,1.56086,1.57724,2.00,1,0,0,0,1,0,0,1,0,1,1,1,0,0
SAF_CHECKLIST,NZDJPY,2020-12-28,LONG,5,win,1.78,73.64300,73.41200,74.10500,2.00,0,0,0,0,1,0,0,1,0,1,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-28,SHORT,6,loss,-1.05,1.20293,1.21217,1.18445,2.00,1,1,0,1,1,0,0,0,1,0,0,1,0,0
SAF_CHECKLIST,NZDUSD,2020-12-28,LONG,6,win,1.78,0.71020,0.70796,0.71468,2.00,0,0,0,0,1,1,0,0,1,1,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-28,LONG,6,win,1.91,80.72000,80.13900,81.88200,2.00,0,0,0,1,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-28,LONG,6,win,1.97,1872.76800,1856.93800,1904.42800,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-28,LONG,5,win,1.79,116.29100,116.05100,116.77100,2.00,1,0,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2020-12-28,LONG,5,timeout,1.30,139.64600,137.99500,142.94800,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-28,LONG,6,win,1.85,80.68300,80.34000,81.36900,2.00,0,0,0,1,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-28,LONG,5,win,1.98,1880.97800,1856.93800,1929.05800,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2020-12-28,LONG,6,win,2.86,0.70925,0.70796,0.71344,3.25,0,0,0,0,1,1,0,0,1,1,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-28,SHORT,6,loss,-1.03,1.19621,1.21217,1.16429,2.00,1,0,0,1,1,0,1,0,1,0,0,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-28,LONG,6,loss,-1.05,1.57164,1.56086,1.59320,2.00,1,0,0,0,1,0,0,1,0,1,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-28,LONG,7,loss,-1.04,0.90808,0.89529,0.93366,2.00,1,0,0,1,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,NZDJPY,2020-12-28,LONG,5,win,1.78,73.63900,73.41200,74.09300,2.00,0,0,0,0,1,0,0,1,0,1,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-28,SHORT,6,win,1.80,0.88934,0.89180,0.88442,2.00,1,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2020-12-28,SHORT,6,win,1.46,103.82500,103.91800,103.63900,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURAUD,2020-12-28,SHORT,5,win,1.94,1.61425,1.62310,1.59655,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-28,LONG,6,win,1.97,1876.03500,1856.93800,1914.22900,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-28,LONG,7,loss,-1.04,0.90783,0.89529,0.93291,2.00,1,0,0,1,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-28,LONG,6,win,1.90,80.84500,80.34000,81.85500,2.00,0,0,0,1,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-28,SHORT,7,loss,-1.03,1.19608,1.21217,1.16390,2.00,1,0,0,1,1,0,1,0,1,0,0,1,1,0
SAF_CHECKLIST,GBPJPY,2020-12-28,LONG,5,timeout,1.54,139.60100,137.99500,142.81300,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,NZDJPY,2020-12-28,LONG,5,win,1.83,73.70700,73.41200,74.29700,2.00,0,0,0,0,1,0,0,1,0,1,1,1,0,0
SAF_CHECKLIST,USDJPY,2020-12-28,SHORT,6,win,1.41,103.83300,103.91800,103.66300,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-28,SHORT,6,win,1.77,0.88962,0.89180,0.88526,2.00,1,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2020-12-28,LONG,6,win,1.75,0.70999,0.70796,0.71405,2.00,0,0,0,0,1,1,0,0,1,1,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-28,LONG,6,loss,-1.08,1.56751,1.56086,1.58081,2.00,1,0,0,0,1,0,0,1,0,1,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-29,LONG,5,win,2.12,1877.17800,1869.01800,1895.00500,2.18,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-29,SHORT,5,loss,-1.03,1.19760,1.21217,1.16846,2.00,1,0,0,1,1,0,1,0,0,0,0,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-29,LONG,7,loss,-1.06,1.56937,1.56086,1.58639,2.00,1,0,0,0,1,0,0,1,0,1,1,1,1,0
SAF_CHECKLIST,CADJPY,2020-12-29,LONG,6,win,1.91,80.89500,80.34000,82.00500,2.00,0,0,0,1,1,0,0,0,1,0,1,1,1,0
SAF_CHECKLIST,USDCHF,2020-12-29,SHORT,5,win,1.90,0.88692,0.89185,0.87706,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2020-12-29,SHORT,6,win,1.61,103.63900,103.76700,103.38300,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2020-12-29,LONG,5,win,1.92,0.67412,0.66762,0.68712,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2020-12-29,LONG,7,loss,-1.04,0.90710,0.89529,0.93072,2.00,1,0,0,1,1,0,1,1,0,0,1,1,0,0
SAF_CHECKLIST,EURAUD,2020-12-29,SHORT,5,win,1.87,1.61136,1.61526,1.60356,2.00,0,0,0,0,1,0,0,0,1,0,1,1,1,0
SAF_CHECKLIST,NZDUSD,2020-12-29,LONG,5,win,1.90,0.71334,0.70830,0.72342,2.00,0,0,0,0,1,0,0,0,1,1,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-29,SHORT,5,loss,-1.07,0.88467,0.89185,0.87031,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2020-12-29,LONG,5,win,1.93,0.71562,0.70830,0.73026,2.00,0,0,0,0,1,0,0,0,1,1,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-29,SHORT,5,loss,-1.03,1.19373,1.21217,1.15685,2.00,1,0,0,1,1,0,1,0,0,0,0,1,0,0
SAF_CHECKLIST,EURCHF,2020-12-29,LONG,6,loss,-1.23,1.08323,1.08101,1.08767,2.00,0,1,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-29,LONG,6,loss,-1.08,1.56739,1.56086,1.58045,2.00,1,0,0,0,1,0,0,1,0,1,1,1,0,0
SAF_CHECKLIST,AUDCHF,2020-12-29,LONG,5,win,1.91,0.67349,0.66762,0.68523,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2020-12-29,SHORT,7,win,1.83,103.60500,103.89800,103.01900,2.00,1,0,0,0,1,1,1,0,0,0,1,1,1,0
SAF_CHECKLIST,CADJPY,2020-12-29,LONG,5,timeout,1.73,80.94000,80.34000,82.14000,2.00,0,0,0,1,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-29,LONG,6,win,1.95,1879.07800,1869.01800,1899.19800,2.00,1,0,0,0,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,XAUUSD,2020-12-29,LONG,5,win,1.95,1878.56500,1869.01800,1897.65900,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2020-12-29,LONG,5,win,1.91,0.67316,0.66762,0.68424,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2020-12-29,LONG,5,win,1.93,0.71524,0.70830,0.72912,2.00,0,0,0,0,1,0,0,0,1,1,1,1,0,0
SAF_CHECKLIST,USDJPY,2020-12-29,SHORT,5,win,1.87,103.52000,103.89800,102.76400,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-29,SHORT,5,loss,-1.07,0.88454,0.89185,0.86992,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,CADJPY,2020-12-29,LONG,6,win,1.89,80.80600,80.34000,81.73800,2.00,0,0,0,1,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2020-12-29,LONG,6,loss,-1.19,1.08366,1.08101,1.08896,2.00,0,0,0,0,1,1,1,0,0,0,1,1,1,0
SAF_CHECKLIST,GBPCHF,2020-12-29,SHORT,5,loss,-1.03,1.19385,1.21217,1.15721,2.00,1,0,0,1,1,0,1,0,0,0,0,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-29,LONG,6,loss,-1.06,1.56960,1.56086,1.58708,2.00,1,0,0,0,1,0,0,1,0,1,1,1,0,0
SAF_CHECKLIST,XAUUSD,2020-12-30,LONG,5,win,1.95,1878.36500,1869.01800,1897.05900,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-30,LONG,5,loss,-1.07,1.56759,1.56086,1.58105,2.00,1,0,0,0,1,0,0,0,0,1,1,1,0,0
SAF_CHECKLIST,USDCHF,2020-12-30,SHORT,6,loss,-1.07,0.88461,0.89185,0.87013,2.00,1,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2020-12-30,LONG,5,loss,-1.05,1.22731,1.21709,1.24775,2.00,1,0,0,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,GBPCHF,2020-12-30,SHORT,6,loss,-1.06,1.20393,1.21217,1.18745,2.00,1,1,0,1,1,0,0,0,1,0,0,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-30,LONG,6,timeout,0.33,116.57000,116.05100,117.60800,2.00,1,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,NZDJPY,2020-12-30,LONG,5,timeout,0.60,74.20300,73.41200,75.78500,2.00,0,0,0,0,1,0,0,0,0,1,1,1,1,0
SAF_CHECKLIST,CADJPY,2020-12-30,LONG,7,win,1.87,80.73100,80.34000,81.51300,2.00,0,0,0,1,1,0,1,1,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2020-12-30,LONG,5,loss,-1.11,1.08572,1.08101,1.09514,2.00,0,0,0,0,1,1,0,1,0,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2020-12-30,LONG,5,timeout,-0.27,116.94500,116.05100,118.73300,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2020-12-30,LONG,5,loss,-1.16,1.56899,1.56592,1.57513,2.00,1,0,0,0,1,0,0,0,0,1,1,1,0,0
SAF_CHECKLIST,GBPCHF,2020-12-30,SHORT,7,loss,-1.05,1.20126,1.21217,1.17944,2.00,1,1,0,1,1,0,1,0,1,0,0,1,0,0
SAF_CHECKLIST,EURCHF,2020-12-30,LONG,6,loss,-1.10,1.08585,1.08101,1.09553,2.00,0,0,0,0,1,1,0,1,0,0,1,1,1,0
